dayofweek,bookinghour,item_status,Location,TotalBookings
Saturday,0,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,59
Saturday,21,CANCELLED_BY_PASSENGER,3.2260084101.6501236,1
Saturday,20,CANCELLED_BY_PASSENGER,2.9263859101.6359856,5
Saturday,11,CANCELLED_BY_PASSENGER,3.164101101.600397,1
Saturday,7,CANCELLED_BY_PASSENGER,2.924208101.6342144,1
Saturday,18,CANCELLED_BY_PASSENGER,2.9196657101.6363814,8
Saturday,0,CANCELLED_BY_PASSENGER,2.9255701101.6367957,2
Saturday,9,CANCELLED_BY_PASSENGER,3.1297343101.7617304,1
Saturday,3,NO_DRIVER_AVAILABLE,3.047224101.504152,1
Saturday,13,NO_DRIVER_AVAILABLE,3.1333608451985779101.55375788193216,6
Saturday,18,NO_DRIVER_AVAILABLE,2.9576902101.467102,1
Saturday,1,NO_DRIVER_AVAILABLE,2.6623684101.5632424,1
Saturday,18,NO_DRIVER_AVAILABLE,3.2562857101.6559218,1
Saturday,20,NO_TAKER,3.07341101.605979,3
Saturday,22,NO_TAKER,3.1294966709346137101.73893183469772,1
Saturday,23,NO_TAKER,3.1363163101.7539429,1
Saturday,23,NO_TAKER,3.00036457810796101.596833629533,1
Saturday,23,NO_TAKER,3.0659229101.6010735,1
Saturday,13,NO_TAKER,3.0440402101.8037846,1
Saturday,0,NO_TAKER,2.9255701101.6367957,1
Wednesday,11,CANCELLED_BY_PASSENGER,2.9308597101.6374144,1
Wednesday,11,CANCELLED_BY_PASSENGER,2.9194375101.6413729,1
Wednesday,11,CANCELLED_BY_PASSENGER,2.933997101.6312613,1
Wednesday,17,CANCELLED_BY_PASSENGER,2.9307021101.6375966,1
Wednesday,11,CANCELLED_BY_PASSENGER,2.9280165101.6423039,1
Wednesday,3,NO_TAKER,2.9162182101.6457638,1
Wednesday,11,CANCELLED_BY_DRIVER,3.0065657101.6241098,1
Wednesday,8,NO_TAKER,3.1647111101.5444694,1
Wednesday,14,CANCELLED_BY_PASSENGER,2.9242101.6342697,2
Wednesday,14,NO_TAKER,3.017732101.676263,1
Wednesday,7,CANCELLED_BY_PASSENGER,3.2287374101.651899,1
Wednesday,18,NO_TAKER,2.8255225101.7131182,2
Wednesday,20,NO_TAKER,2.9255701101.6367957,1
Wednesday,8,CANCELLED_BY_PASSENGER,3.1019043101.5979325,1
Wednesday,9,NO_TAKER,3.1107796101.5862266,1
Wednesday,20,CANCELLED_BY_PASSENGER,3.02593101.7530739,2
Wednesday,9,NO_TAKER,3.1281947101.7634734,1
Wednesday,8,CANCELLED_BY_PASSENGER,3.1357227101.7572134,1
Wednesday,1,NO_TAKER,3.1333608451985779101.55375788193216,1
Wednesday,8,CANCELLED_BY_PASSENGER,2.8206947101.6941483,2
Wednesday,1,CANCELLED_BY_PASSENGER,3.1327199677132107101.55412469645781,1
Wednesday,17,CANCELLED_BY_PASSENGER,3.2178904101.5581766,1
Wednesday,18,NO_TAKER,2.9358929101.7402974,1
Wednesday,0,CANCELLED_BY_PASSENGER,2.7552533640750685101.70433278405888,2
Wednesday,5,CANCELLED_BY_PASSENGER,2.9594433101.8611469,1
Wednesday,14,CANCELLED_BY_PASSENGER,3.0278959101.6916747,1
Wednesday,20,CANCELLED_BY_PASSENGER,3.0157665101.5166568,1
Wednesday,20,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,62
Wednesday,21,CANCELLED_BY_PASSENGER,2.7474332101.6853167,1
Wednesday,17,CANCELLED_BY_PASSENGER,2.8106979101.4766596,1
Wednesday,1,CANCELLED_BY_PASSENGER,2.74471101.68521,1
Wednesday,0,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,22
Wednesday,6,NO_TAKER,3.2372644101.4526921,1
Wednesday,20,CANCELLED_BY_PASSENGER,2.94971935475917101.657126910728,11
Wednesday,23,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,68
Wednesday,21,CANCELLED_BY_PASSENGER,3.0965999101.6192753,1
Wednesday,21,CANCELLED_BY_PASSENGER,3.0732742078838089101.60758137702942,6
Wednesday,21,CANCELLED_BY_PASSENGER,2.95076101.65681,1
Wednesday,21,CANCELLED_BY_PASSENGER,3.1327199677132107101.55412469645781,7
Wednesday,21,CANCELLED_BY_PASSENGER,3.1333608451985779101.55375788193216,22
Wednesday,22,CANCELLED_BY_PASSENGER,3.045338101.623217,1
Wednesday,7,CANCELLED_BY_PASSENGER,2.9774283101.639296,1
Wednesday,7,CANCELLED_BY_PASSENGER,3.113604101.603419,1
Wednesday,9,CANCELLED_BY_PASSENGER,3.0392147101.7973894,1
Wednesday,18,CANCELLED_BY_PASSENGER,2.9157101.6457,1
Wednesday,11,CANCELLED_BY_PASSENGER,3.2369585101.6505813,1
Wednesday,20,CANCELLED_BY_PASSENGER,3.033409151101.617022382552,1
Wednesday,16,CANCELLED_BY_PASSENGER,2.9241436101.6372558,1
Wednesday,10,CANCELLED_BY_PASSENGER,2.745312101.684867,2
Wednesday,21,CANCELLED_BY_PASSENGER,2.755162302889564101.7042388640315,25
Wednesday,22,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,63
Wednesday,22,CANCELLED_BY_PASSENGER,2.7552533640750685101.70433278405888,8
Wednesday,22,CANCELLED_BY_PASSENGER,2.755162302889564101.7042388640315,8
Wednesday,1,CANCELLED_BY_PASSENGER,2.9540235101.8460663,1
Wednesday,23,CANCELLED_BY_PASSENGER,2.755162302889564101.7042388640315,17
Wednesday,4,CANCELLED_BY_PASSENGER,3.0627675101.7743886,1
Wednesday,14,CANCELLED_BY_PASSENGER,2.6603411101.5607883,2
Wednesday,21,NO_DRIVER_AVAILABLE,2.7474332101.6853167,2
Wednesday,21,NO_DRIVER_AVAILABLE,2.7445151360287339101.68470903911668,10
Wednesday,22,NO_DRIVER_AVAILABLE,2.7445151360287339101.68470903911668,15
Wednesday,20,NO_DRIVER_AVAILABLE,2.7445151360287339101.68470903911668,6
Wednesday,13,NO_TAKER,3.028314101.4404751,1
Wednesday,22,NO_TAKER,3.31976192324924101.574986705207,1
Wednesday,22,NO_TAKER,3.045338101.623217,1
Wednesday,19,NO_TAKER,2.933997101.6312613,1
Wednesday,22,NO_TAKER,2.7445151360287339101.68470903911668,42
Wednesday,23,NO_TAKER,2.7544143101.7042052,1
Wednesday,23,NO_TAKER,2.7445151360287339101.68470903911668,52
Wednesday,23,NO_TAKER,2.7552533640750685101.70433278405888,6
Wednesday,23,NO_TAKER,2.755162302889564101.7042388640315,13
Wednesday,21,NO_TAKER,2.755162302889564101.7042388640315,12
Wednesday,20,NO_TAKER,3.0731486101.6074382,1
Wednesday,1,NO_TAKER,3.0208287101.7141602,2
Monday,16,CANCELLED_BY_PASSENGER,3.219573101.5830811,1
Monday,18,NO_TAKER,3.083006101.5856944,1
Monday,18,CANCELLED_BY_PASSENGER,2.94971935475917101.657126910728,6
Monday,7,CANCELLED_BY_PASSENGER,3.070249101.5532453,1
Monday,7,NO_TAKER,3.0746887101.4982676,1
Monday,7,NO_TAKER,2.9149339101.643047,1
Monday,11,CANCELLED_BY_PASSENGER,3.0807119101.5560562,1
Monday,8,NO_TAKER,3.11081598639141101.612812555291,5
Monday,6,CANCELLED_BY_PASSENGER,3.0261529101.7540525,1
Monday,18,CANCELLED_BY_PASSENGER,2.9758866101.6346077,1
Monday,19,NO_TAKER,3.0652018101.609882,3
Monday,8,NO_TAKER,3.080928462101.6108667,2
Monday,17,CANCELLED_BY_PASSENGER,3.0821649583736104101.58346563577652,1
Monday,6,NO_TAKER,3.0589558101.615313,1
Monday,19,CANCELLED_BY_PASSENGER,3.1333608451985779101.55375788193216,4
Monday,14,CANCELLED_BY_PASSENGER,3.1327199677132107101.55412469645781,3
Monday,13,CANCELLED_BY_PASSENGER,3.1333608451985779101.55375788193216,19
Monday,17,CANCELLED_BY_PASSENGER,3.0596097101.5117933,2
Monday,9,CANCELLED_BY_PASSENGER,2.9017081101.7665596,1
Monday,6,CANCELLED_BY_PASSENGER,2.8745271101.6428273,1
Monday,19,CANCELLED_BY_PASSENGER,3.1142962101.5738446,1
Monday,6,CANCELLED_BY_PASSENGER,3.2655968101.6703968,1
Monday,18,CANCELLED_BY_PASSENGER,2.754801758290859101.70367994742064,5
Monday,13,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,10
Monday,20,NO_TAKER,3.1821988101.6131446,1
Monday,13,NO_TAKER,3.0876419101.5788843,1
Monday,22,CANCELLED_BY_PASSENGER,3.1287197101.7536454,1
Monday,13,NO_TAKER,3.0626937101.7655522,1
Monday,15,NO_TAKER,3.0805188101.7650126,1
Monday,15,CANCELLED_BY_PASSENGER,3.0726743101.6058718,1
Monday,16,CANCELLED_BY_PASSENGER,3.058463101.5965635,1
Monday,20,CANCELLED_BY_PASSENGER,3.0351303101.7629347,1
Monday,17,CANCELLED_BY_PASSENGER,2.9012257101.6304544,1
Monday,7,NO_TAKER,2.9242101.6342697,3
Monday,6,CANCELLED_BY_PASSENGER,3.2127325101.608365,1
Monday,17,CANCELLED_BY_PASSENGER,2.9254363101.6420441,1
Monday,6,NO_TAKER,3.2166872101.7386449,1
Monday,21,CANCELLED_BY_PASSENGER,2.745312101.684867,13
Monday,20,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,98
Saturday,22,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,48
Saturday,22,NO_TAKER,3.0734121429733809101.60597741603851,11
Saturday,18,CANCELLED_BY_PASSENGER,2.94971935475917101.657126910728,6
Saturday,17,CANCELLED_BY_PASSENGER,2.7546143711118094101.70338577963552,1
Saturday,13,CANCELLED_BY_PASSENGER,3.1327199677132107101.55412469645781,9
Saturday,21,NO_TAKER,3.1333608451985779101.55375788193216,26
Saturday,17,NO_TAKER,3.1333608451985779101.55375788193216,1
Saturday,17,CANCELLED_BY_PASSENGER,3.1333608451985779101.55375788193216,4
Saturday,12,NO_TAKER,3.102733101.6001862,1
Saturday,15,CANCELLED_BY_PASSENGER,3.10488643726371101.59556943555,3
Saturday,4,CANCELLED_BY_PASSENGER,3.2307732101.7253338,1
Saturday,23,CANCELLED_BY_PASSENGER,2.9764622101.7199877,1
Saturday,23,NO_TAKER,3.1333608451985779101.55375788193216,13
Saturday,22,NO_TAKER,3.1333608451985779101.55375788193216,9
Saturday,7,NO_TAKER,3.1462081101.7795729,1
Saturday,23,CANCELLED_BY_PASSENGER,3.0781384101.5890292,1
Saturday,14,NO_TAKER,3.1333608451985779101.55375788193216,16
Saturday,8,CANCELLED_BY_PASSENGER,3.0225639101.4552519,1
Saturday,10,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,4
Saturday,13,NO_TAKER,3.1333608451985779101.55375788193216,33
Saturday,17,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,29
Saturday,6,CANCELLED_BY_PASSENGER,2.745312101.684867,4
Saturday,12,NO_TAKER,3.0678981101.6175831,1
Saturday,9,CANCELLED_BY_PASSENGER,2.9891656101.6204326,1
Saturday,18,CANCELLED_BY_PASSENGER,3.1626152101.6025472,1
Saturday,19,CANCELLED_BY_DRIVER,2.7445151360287339101.68470903911668,2
Saturday,20,NO_TAKER,2.9409703101.7163329,1
Wednesday,11,NO_TAKER,3.1665785101.5712623,1
Wednesday,17,CANCELLED_BY_PASSENGER,3.0813722101.5831015,1
Wednesday,8,CANCELLED_BY_PASSENGER,3.0711299101.5966792,1
Wednesday,9,CANCELLED_BY_PASSENGER,2.946716700000001101.6133397,1
Wednesday,8,NO_TAKER,3.0649887101.6009426,1
Wednesday,13,CANCELLED_BY_PASSENGER,3.1333608451985779101.55375788193216,12
Wednesday,5,NO_TAKER,2.9900401101.6280943,1
Wednesday,12,NO_TAKER,3.1807115101.7658539,1
Wednesday,13,CANCELLED_BY_PASSENGER,3.1327199677132107101.55412469645781,6
Wednesday,17,NO_TAKER,3.1327199677132107101.55412469645781,5
Wednesday,11,CANCELLED_BY_PASSENGER,3.2362473101.683148,1
Wednesday,23,CANCELLED_BY_PASSENGER,2.9262671101.642499,1
Wednesday,21,CANCELLED_BY_PASSENGER,2.9327286101.6307909,2
Wednesday,11,CANCELLED_BY_PASSENGER,2.9226353101.6393242,1
Wednesday,10,CANCELLED_BY_PASSENGER,3.0658578101.609476,1
Wednesday,8,CANCELLED_BY_PASSENGER,2.9247997101.6368912,4
Wednesday,5,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,8
Wednesday,1,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,34
Wednesday,7,CANCELLED_BY_PASSENGER,3.08826101.6103235,1
Wednesday,17,NO_TAKER,3.0765930102888031101.58632128049508,1
Thursday,7,CANCELLED_BY_PASSENGER,2.9255701101.6367957,12
Thursday,13,NO_TAKER,3.0786699101.6129548,1
Thursday,17,NO_TAKER,2.9255701101.6367957,9
Thursday,16,CANCELLED_BY_PASSENGER,2.9928155101.6213215,1
Thursday,10,CANCELLED_BY_PASSENGER,2.9293426101.7974489,1
Thursday,21,CANCELLED_BY_PASSENGER,3.072026095389131101.60564348101616,1
Thursday,17,NO_TAKER,2.9233323101.6346013,4
Thursday,8,CANCELLED_BY_PASSENGER,2.925615000000001101.6381438,1
Thursday,16,CANCELLED_BY_PASSENGER,3.101167101.599508,1
Thursday,18,CANCELLED_BY_PASSENGER,3.138556101.529366,1
Thursday,17,CANCELLED_BY_PASSENGER,2.9788193101.8006118,1
Thursday,14,NO_TAKER,3.1114041101.5854563,1
Thursday,6,CANCELLED_BY_PASSENGER,2.9383742101.7133977,1
Thursday,21,NO_DRIVER_AVAILABLE,3.3206149101.5750366,1
Thursday,19,CANCELLED_BY_PASSENGER,3.0467403101.6346817,1
Thursday,18,CANCELLED_BY_PASSENGER,2.99595562616187101.575434031545,1
Thursday,12,NO_TAKER,2.9717779101.5542013,1
Thursday,7,CANCELLED_BY_PASSENGER,3.0336412101.6022572,1
Thursday,13,CANCELLED_BY_PASSENGER,3.21070938163788101.748367529344,1
Thursday,15,CANCELLED_BY_PASSENGER,3.1294832101.7539073,1
Thursday,17,NO_DRIVER_AVAILABLE,3.31976192324924101.574986705207,1
Thursday,7,NO_TAKER,2.9492991101.6657259,1
Thursday,17,NO_TAKER,3.0927866101.5863469,1
Thursday,18,CANCELLED_BY_PASSENGER,3.02714101.71067,1
Thursday,20,NO_TAKER,2.9318832101.6375963,1
Thursday,7,CANCELLED_BY_PASSENGER,2.9286683101.6352576,2
Thursday,16,NO_TAKER,2.905847101.632353,1
Thursday,6,CANCELLED_BY_PASSENGER,3.0756565101.5794819,1
Thursday,7,CANCELLED_BY_PASSENGER,2.9233668101.6371501,1
Saturday,15,CANCELLED_BY_DRIVER,3.1585367101.5416749,1
Saturday,22,CANCELLED_BY_DRIVER,3.0522242101.7892166,1
Saturday,17,CANCELLED_BY_PASSENGER,3.1565325101.5713357,1
Saturday,0,CANCELLED_BY_PASSENGER,3.0732742078838089101.60758137702942,2
Saturday,22,CANCELLED_BY_PASSENGER,2.9690878822953812101.71477930094952,4
Saturday,20,CANCELLED_BY_PASSENGER,3.0676778101.6152604,1
Saturday,22,CANCELLED_BY_PASSENGER,3.0793357101.6122589,1
Saturday,21,CANCELLED_BY_PASSENGER,2.9690878822953812101.71477930094952,5
Saturday,22,CANCELLED_BY_PASSENGER,2.8255225101.7131182,4
Saturday,9,CANCELLED_BY_PASSENGER,2.9240604101.636073,1
Saturday,23,CANCELLED_BY_PASSENGER,3.054758101.592176,1
Saturday,18,CANCELLED_BY_PASSENGER,3.2460934101.6717505,2
Saturday,14,CANCELLED_BY_PASSENGER,2.8444538101.7016954,1
Saturday,15,CANCELLED_BY_PASSENGER,3.1584032101.5416123,1
Saturday,12,CANCELLED_BY_PASSENGER,3.0675118101.5524798,1
Saturday,7,CANCELLED_BY_PASSENGER,2.9979231101.62333,1
Saturday,18,CANCELLED_BY_PASSENGER,2.7546143711118094101.70338577963552,4
Saturday,3,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,16
Saturday,21,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,79
Saturday,23,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,41
Saturday,23,CANCELLED_BY_PASSENGER,3.0759969101.586586,1
Saturday,4,CANCELLED_BY_PASSENGER,3.315208101.5426401,1
Saturday,0,CANCELLED_BY_PASSENGER,3.067986101.5992876,2
Saturday,1,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,52
Saturday,22,CANCELLED_BY_PASSENGER,2.745312101.684867,6
Saturday,17,CANCELLED_BY_PASSENGER,3.0016717101.439499,1
Saturday,6,CANCELLED_BY_PASSENGER,2.81973101.6960907,1
Saturday,18,NO_DRIVER_AVAILABLE,3.2460934101.6717505,1
Saturday,12,NO_DRIVER_AVAILABLE,3.163792101.5469319,1
Saturday,11,NO_DRIVER_AVAILABLE,3.2493436101.4272967,1
Saturday,1,NO_DRIVER_AVAILABLE,2.755162302889564101.7042388640315,7
Saturday,19,NO_DRIVER_AVAILABLE,3.0884704101.5296303,1
Saturday,16,NO_DRIVER_AVAILABLE,3.1158879101.5906137,1
Saturday,15,NO_TAKER,2.98438101.66026,1
Saturday,23,NO_TAKER,3.0765930102888031101.58632128049508,1
Saturday,19,NO_TAKER,3.0633161101.6090043,1
Saturday,22,NO_TAKER,3.048534000000001101.6305957,1
Saturday,13,NO_TAKER,2.9830308101.6673562,1
Saturday,22,NO_TAKER,3.0827568101.5897346,1
Saturday,23,NO_TAKER,2.94971935475917101.657126910728,29
Saturday,21,NO_TAKER,3.10488643726371101.59556943555,3
Saturday,23,NO_TAKER,2.9695833053795315101.7114763483564,7
Saturday,12,NO_TAKER,3.0853638101.6266161,2
Saturday,20,NO_TAKER,2.9194375101.6413729,3
Saturday,20,NO_TAKER,3.0732742078838089101.60758137702942,21
Saturday,21,NO_TAKER,2.9692788101.7113272,1
Saturday,0,NO_TAKER,3.0620108101.5950546,1
Saturday,2,NO_TAKER,2.7445151360287339101.68470903911668,17
Saturday,23,NO_TAKER,2.7445151360287339101.68470903911668,23
Saturday,21,NO_TAKER,2.7445151360287339101.68470903911668,47
Saturday,1,NO_TAKER,2.754801758290859101.70367994742064,9
Saturday,12,NO_TAKER,3.259559101.6931087,1
Saturday,1,NO_TAKER,2.7445151360287339101.68470903911668,33
Saturday,13,NO_TAKER,2.8731824101.4949654,1
Saturday,7,NO_TAKER,2.9240358101.636143,4
Saturday,22,NO_TAKER,2.924587101.6365738,1
Saturday,20,NO_TAKER,2.9198155101.6362697,1
Saturday,20,NO_TAKER,2.98306034830929101.790666266872,1
Saturday,10,NO_TAKER,3.1377916101.7792136,1
Saturday,1,NO_TAKER,2.755162302889564101.7042388640315,17
Saturday,23,NO_TAKER,2.754801758290859101.70367994742064,3
Saturday,6,NO_TAKER,2.9255701101.6367957,4
Saturday,22,NO_TAKER,3.0657528101.6027059,1
Saturday,20,NO_TAKER,3.0601161101.6044553,2
Wednesday,20,NO_TAKER,3.149194101.5931032,1
Wednesday,23,CANCELLED_BY_PASSENGER,3.1548921101.752523,1
Wednesday,9,NO_TAKER,3.1716274101.6036598,1
Wednesday,1,CANCELLED_BY_PASSENGER,3.0711194719860937101.60875618457794,1
Wednesday,18,CANCELLED_BY_PASSENGER,3.0871597101.6143972,1
Wednesday,21,CANCELLED_BY_PASSENGER,3.1639229101.5468734,1
Wednesday,16,CANCELLED_BY_PASSENGER,3.087967101.6144097,1
Wednesday,11,CANCELLED_BY_PASSENGER,2.924054101.6359196,1
Wednesday,14,NO_TAKER,2.9333289101.6304606,1
Wednesday,11,CANCELLED_BY_PASSENGER,2.9318832101.6375963,2
Wednesday,3,CANCELLED_BY_PASSENGER,2.9255701101.6367957,1
Wednesday,10,CANCELLED_BY_PASSENGER,2.9255701101.6367957,1
Wednesday,18,CANCELLED_BY_PASSENGER,3.02148604974352101.709125592384,1
Wednesday,17,CANCELLED_BY_PASSENGER,2.924625101.6366875,1
Wednesday,21,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,57
Wednesday,8,CANCELLED_BY_PASSENGER,3.0089718101.6180935,1
Wednesday,7,CANCELLED_BY_PASSENGER,2.9575706101.7949977,1
Wednesday,8,CANCELLED_BY_PASSENGER,2.7456931101.6851157,1
Wednesday,8,NO_TAKER,2.9255701101.6367957,16
Wednesday,17,NO_TAKER,3.07853101.520698,1
Wednesday,8,CANCELLED_BY_PASSENGER,2.9501459101.6572259,4
Wednesday,9,CANCELLED_BY_PASSENGER,2.9255701101.6367957,15
Wednesday,8,NO_TAKER,2.9294753101.6348002,1
Wednesday,20,CANCELLED_BY_PASSENGER,2.9185771101.6461321,1
Wednesday,6,CANCELLED_BY_PASSENGER,3.0786875101.7751833,1
Wednesday,8,CANCELLED_BY_DRIVER,2.9255701101.6367957,2
Wednesday,12,CANCELLED_BY_PASSENGER,3.1278498101.7652906,1
Wednesday,8,NO_TAKER,3.1245681101.7463784,1
Wednesday,7,NO_TAKER,2.9263859101.6359856,5
Wednesday,18,NO_TAKER,3.0484911351337036101.77433699369431,2
Wednesday,10,CANCELLED_BY_PASSENGER,3.1339865101.7433082,1
Wednesday,9,NO_TAKER,3.0864585101.6183086,1
Wednesday,17,CANCELLED_BY_PASSENGER,3.1103166101.6033918,1
Wednesday,20,CANCELLED_BY_PASSENGER,2.7444391439606992101.68549936880468,3
Wednesday,19,CANCELLED_BY_PASSENGER,3.0828083101.5611332,1
Wednesday,1,NO_DRIVER_AVAILABLE,3.149731101.579905,1
Wednesday,13,CANCELLED_BY_PASSENGER,2.9947659101.6746664,1
Wednesday,12,CANCELLED_BY_PASSENGER,3.0539085101.4639336,1
Wednesday,1,CANCELLED_BY_PASSENGER,3.0807618101.6126216,1
Wednesday,21,CANCELLED_BY_PASSENGER,3.0690953101.4767201,1
Wednesday,18,CANCELLED_BY_PASSENGER,3.0963738925884101.590655191226,1
Wednesday,16,CANCELLED_BY_PASSENGER,3.07712064243495101.548474059543,1
Wednesday,1,NO_TAKER,3.1589803101.7453316,1
Wednesday,2,NO_TAKER,3.0426086101.6181754,1
Wednesday,8,CANCELLED_BY_PASSENGER,3.0781014101.6438247,1
Wednesday,13,NO_DRIVER_AVAILABLE,3.288651101.730846,1
Wednesday,4,CANCELLED_BY_PASSENGER,3.2126287101.6163995,1
Wednesday,18,NO_TAKER,2.9676007101.7346658,1
Wednesday,17,NO_TAKER,2.9676007101.7346658,1
Wednesday,10,NO_TAKER,2.9550448101.5553283,1
Wednesday,14,CANCELLED_BY_PASSENGER,3.0616721101.6081223,1
Wednesday,12,NO_TAKER,3.1081454101.5803207,1
Wednesday,13,CANCELLED_BY_PASSENGER,2.920036101.775083,1
Wednesday,2,NO_DRIVER_AVAILABLE,3.149709101.5799402,1
Wednesday,1,CANCELLED_BY_PASSENGER,3.0721533172231061101.60850137472153,1
Wednesday,20,NO_TAKER,2.7455598101.6829323,1
Friday,18,CANCELLED_BY_PASSENGER,3.056949101.445485,1
Friday,12,CANCELLED_BY_PASSENGER,2.94971935475917101.657126910728,2
Friday,18,CANCELLED_BY_PASSENGER,3.31976192324924101.574986705207,1
Friday,22,CANCELLED_BY_PASSENGER,2.9907646101.6174813,1
Friday,19,CANCELLED_BY_PASSENGER,3.07176321116996101.76368038784,2
Friday,19,NO_TAKER,3.1056388101.7536397,1
Friday,18,NO_TAKER,3.31976192324924101.574986705207,1
Friday,18,CANCELLED_BY_PASSENGER,2.90387599118534101.78590569207208,2
Friday,17,NO_TAKER,3.0661645101.613373,1
Friday,17,CANCELLED_BY_PASSENGER,2.94971935475917101.657126910728,4
Friday,16,CANCELLED_BY_PASSENGER,2.98986003177295101.672350407383,2
Friday,17,CANCELLED_BY_PASSENGER,3.1529587101.5449581,1
Friday,18,NO_TAKER,2.9243564101.6329105,2
Friday,21,CANCELLED_BY_PASSENGER,3.0732742078838089101.60758137702942,10
Friday,11,NO_TAKER,3.1592732101.7465015,1
Friday,18,NO_TAKER,2.972748101.7307873,1
Friday,18,CANCELLED_BY_PASSENGER,3.10488643726371101.59556943555,4
Friday,13,CANCELLED_BY_PASSENGER,3.0649887101.6009426,2
Friday,16,CANCELLED_BY_PASSENGER,2.8734216101.6539468,1
Friday,7,NO_TAKER,3.0807156101.6125052,1
Friday,18,NO_TAKER,3.0621264101.7736799,1
Friday,22,NO_TAKER,3.21070938163788101.748367529344,2
Friday,17,CANCELLED_BY_PASSENGER,2.9232802101.6340199,1
Friday,16,CANCELLED_BY_DRIVER,2.7269622101.7231289,1
Friday,16,NO_TAKER,3.0423533101.5698236,1
Friday,22,CANCELLED_BY_PASSENGER,3.0364245101.7727364,1
Friday,12,CANCELLED_BY_PASSENGER,3.1333608451985779101.55375788193216,3
Friday,16,CANCELLED_BY_PASSENGER,2.9719651101.5818855,1
Friday,11,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,7
Friday,12,NO_TAKER,3.1580785101.7605124,1
Friday,10,CANCELLED_BY_PASSENGER,3.0131872101.6215265,1
Friday,11,CANCELLED_BY_PASSENGER,2.98306034830929101.790666266872,1
Friday,15,NO_TAKER,3.0548968101.5734459,1
Friday,16,NO_TAKER,3.0652018101.609882,1
Friday,23,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,79
Friday,18,CANCELLED_BY_PASSENGER,3.0478452101.5866947,1
Friday,18,CANCELLED_BY_PASSENGER,2.9242562101.635133,1
Friday,22,NO_TAKER,3.13038487298077101.738828856773,1
Friday,8,CANCELLED_BY_PASSENGER,2.9240604101.636073,6
Friday,22,CANCELLED_BY_PASSENGER,2.90034101.63143,1
Friday,17,CANCELLED_BY_PASSENGER,2.9255701101.6367957,9
Friday,17,CANCELLED_BY_PASSENGER,2.9290643101.6405899,3
Friday,22,CANCELLED_BY_PASSENGER,3.0767498101.5530674,1
Friday,23,NO_TAKER,2.99595562616187101.575434031545,8
Friday,3,NO_TAKER,2.8745068101.4953147,1
Friday,22,CANCELLED_BY_PASSENGER,3.082067101.5879598,1
Friday,14,NO_TAKER,3.0734121429733809101.60597741603851,3
Friday,20,CANCELLED_BY_PASSENGER,3.0732742078838089101.60758137702942,11
Friday,20,CANCELLED_BY_PASSENGER,3.0714845101.6051571,1
Monday,14,CANCELLED_BY_PASSENGER,3.1275018101.7685772,1
Monday,8,CANCELLED_BY_PASSENGER,3.00036457810796101.596833629533,1
Monday,16,CANCELLED_BY_PASSENGER,3.0751651223155236101.58601105213164,1
Monday,5,NO_TAKER,3.04722101.5036475,1
Monday,17,NO_TAKER,3.0589558101.615313,1
Monday,7,NO_TAKER,3.06110992142588101.772690613241,1
Monday,16,CANCELLED_BY_PASSENGER,3.0734121429733809101.60597741603851,2
Monday,15,CANCELLED_BY_PASSENGER,3.0736485101.5883996,1
Monday,8,CANCELLED_BY_PASSENGER,3.0828793101.5844554,2
Monday,16,CANCELLED_BY_DRIVER,3.0393063101.5386039,1
Monday,14,NO_TAKER,3.2056343201190427101.58068645848266,2
Monday,6,CANCELLED_BY_PASSENGER,3.045338101.623217,1
Monday,15,NO_TAKER,3.0340484101.4396216,1
Monday,14,CANCELLED_BY_DRIVER,3.011529101.760867,1
Monday,13,CANCELLED_BY_PASSENGER,2.989738101.482993,1
Monday,17,CANCELLED_BY_DRIVER,2.7445151360287339101.68470903911668,5
Monday,9,NO_TAKER,3.0440402101.8037846,1
Monday,21,CANCELLED_BY_PASSENGER,2.755162302889564101.7042388640315,42
Monday,4,CANCELLED_BY_PASSENGER,3.0521683101.7944123,1
Monday,19,CANCELLED_BY_PASSENGER,3.1149609101.6110371,1
Monday,1,CANCELLED_BY_PASSENGER,2.755162302889564101.7042388640315,24
Monday,14,CANCELLED_BY_PASSENGER,2.933997101.6312613,2
